Width,Distance,MeanTCT,success,MousePosition,TargetPosition,timeStamp
880,371,1.446829,2020-10-05 PM 5:26:40
620,380,1.316076,2020-10-05 PM 5:26:40
620,389,0.960275,2020-10-05 PM 5:26:40
880,401,1.185813,2020-10-05 PM 5:26:40
880,384,1.077485,2020-10-05 PM 5:26:40
620,405,0.8996918,2020-10-05 PM 5:26:40
